id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
17-Jan-2021_RYR2SR,departure,8.933333333333334,19,19,17,1372.2599430716823,536.972271480847,0,1115.8344516316747,83.0918278028,0,1289.1681152688823,23R/05L,1,0,0,0,0,0,0,0,0,0,0
03-Jan-2021_TOM11X,arrival,66.58333333333333,22,21,03,4030.449996744029,920.9125084842591,0,2566.487236772885,0,1622.7515575182779,2407.698439225751,23R/05L23R/05L,-1,0,4,0,0,2,7,0,0,2,2
03-Jan-2021_RYR3089,arrival,2.683333333333333,21,21,03,913.9314040862112,505.4241079688833,0,673.9318401853506,71.0274540777,0,842.9039500085112,23R/05L,1,0,2,0,0,0,0,0,0,0,2
13-Jan-2021_RYR3089,arrival,3.7333333333333334,21,21,13,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,0,0,0,0,0,0,0,0,0
17-Jan-2021_RYR3089,arrival,2.8333333333333335,20,20,17,1426.856632103005,417.6932337306266,0,982.2404050092495,83.0918278028,0,1343.764804300205,23R/05L,1,0,1,0,0,0,0,0,0,0,0
03-Jan-2021_EZY37SM,arrival,3.683333333333333,21,21,03,1479.4839414188182,363.528760615718,0,1227.469597158975,83.4322277087,608.7054608738868,787.3462528362315,23R/05L,1,0,3,0,0,0,0,0,0,0,2
10-Jan-2021_EZY37SM,arrival,3.466666666666667,21,21,10,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,0,0,0,0,0,0,0,0,0
03-Jan-2021_484442,arrival,4.066666666666666,21,21,03,1705.7613873572977,675.016395635317,0,1534.2697998740223,101.049188081,0,1604.7121992762977,,-1,0,4,0,0,0,1,0,0,0,3
17-Jan-2021_484442,arrival,3.066666666666667,09,09,17,1807.8268589606187,427.28982178659845,0,1140.3397563259496,103.676652407,0,1704.1502065536188,,-1,0,2,0,0,0,0,0,0,1,1
03-Jan-2021_ENZ285F,arrival,1.0166666666666666,22,22,03,398.07426607620584,148.91393651006126,0,32.8799937397,126.546722489,0,271.52754358720586,,-1,0,2,0,0,0,0,0,0,0,2
03-Jan-2021_RYR2XW,arrival,4.116666666666666,22,22,03,1389.6529097128825,360.97157655861815,0,1115.834451631675,83.0918278028,608.7054608738868,697.8556210361958,23R/05L,1,0,2,0,0,0,0,0,0,0,1
03-Jan-2021_RYR4371,arrival,3.0833333333333335,22,22,03,1199.924526682171,352.4640670845106,0,888.6957926568634,139.479225601,608.7054608738868,451.73984020728426,23R/05L,1,0,3,0,0,0,1,0,0,0,2
08-Jan-2021_RYR4371,arrival,3.783333333333333,22,22,08,1199.924526682171,352.4640670845106,0,888.6957926568634,139.479225601,608.7054608738868,451.73984020728426,23R/05L,1,0,2,0,0,1,0,0,0,1,0
04-Jan-2021_RYR4097,arrival,3.8666666666666667,00,00,04,1828.8227025209358,338.15099020320986,0,1572.3924298111692,83.4322277087,804.7938166378009,940.596658174435,23R/05L,1,0,0,0,0,0,0,0,0,0,0
07-Jan-2021_RYR4097,arrival,3.216666666666667,15,15,07,1514.4115751170486,541.7508501763282,0,962.7071595540425,71.8532588843,575.4407558091866,867.117560423562,23R/05L,1,0,2,0,0,0,1,0,0,0,2
11-Jan-2021_RYR4097,arrival,4.116666666666666,00,00,11,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,3,0,0,0,0,0,0,0,2
18-Jan-2021_RYR4097,arrival,13.516666666666667,00,00,18,1710.0111796447486,557.9171731796462,0,1119.2900744194426,64.6124524558,575.4407558091866,1069.957971379762,23R/05L,1,0,0,0,0,0,0,0,0,0,0
04-Jan-2021_EZY89WY,arrival,4.133333333333334,00,00,04,1578.6215762831825,443.27170137521205,0,1338.187161006975,103.676652407,608.7054608738868,866.2394630022959,23R/05L,1,0,2,0,0,0,0,0,0,1,1
06-Jan-2021_EZY89WY,arrival,4.433333333333334,23,23,06,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,1,0,0,1,0,0,0,1,0
07-Jan-2021_EZY89WY,arrival,3.9166666666666665,22,22,07,1562.107749330905,498.5673319398467,0,1149.9808674801495,104.571349969,0,1457.536399361905,23R/05L,1,0,0,0,0,0,0,0,0,0,0
11-Jan-2021_EZY89WY,arrival,3.5833333333333335,00,00,11,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,3,0,0,0,0,0,0,0,3
04-Jan-2021_TOM90G,arrival,6.8,01,01,04,2166.6408379218055,719.39179228881,0,1905.1558717533728,90.959777885,608.7054608738868,1466.9755991629186,23R/05L,1,0,3,0,0,0,0,0,0,0,3
21-Jan-2021_4258CD,departure,39.78333333333333,00,01,21,1986.1698897184085,521.8978310128222,0,425.6375157002778,88.9090138822,0,1897.2608758362085,,-1,0,11,0,2,0,0,1,6,0,0
04-Jan-2021_4258CDx2,arrival,2.2333333333333334,09,09,04,982.8668726625701,340.52293955883164,0,522.0470528330621,139.479225601,0,843.3876470615701,,-1,0,2,0,0,0,0,0,0,0,1
06-Jan-2021_4258CDx0,arrival,6.216666666666667,00,00,06,329.2943218365223,194.3648045270731,0,187.44756786772228,109.502424066,0,219.79189777052227,,-1,0,1,0,0,0,1,0,0,0,0
06-Jan-2021_4258CDx1,arrival,1.3,04,04,06,365.89657596149993,98.19778016850864,0,219.80052050609999,65.6558501232,0,300.2407258382999,,-1,0,2,0,0,0,0,0,0,1,1
06-Jan-2021_4258CDx2,arrival,1.5833333333333333,09,09,06,805.2406065538376,377.92213195514455,0,657.6740787117375,112.574782287,0,692.6658242668375,,-1,0,6,0,0,0,0,0,0,3,1
05-Jan-2021_4258CDx2,arrival,8.5,23,23,05,248.9328553641,272.90890252948645,0,148.6112693446,71.1519727783,0,177.7808825858,,-1,0,1,0,0,0,0,0,0,1,0
04-Jan-2021_TOM970P,departure,13.783333333333333,05,05,04,2774.3719492640676,677.8965923498106,0,2615.6814129703207,90.631546504,1314.2736708799266,1369.4667318801407,23R/05L,1,0,2,0,2,0,0,1,1,0,0
04-Jan-2021_RYR5209,departure,17.383333333333333,05,06,04,2080.936804206129,446.9814530431894,0,1853.4514826888294,139.479225601,1014.0460966443912,927.4114819607379,23R/05L,1,0,3,1,0,0,0,1,1,0,0
04-Jan-2021_EZY91TP,departure,10.3,06,07,04,2618.2090350906237,605.7115292198049,0,2248.3306041345413,104.571349969,1014.0460966443912,1499.5915884772326,23R/05L,1,0,6,0,1,0,0,1,3,0,0
04-Jan-2021_RYR7RD,arrival,5.566666666666666,08,07,04,1389.6529097128825,360.97157655861815,0,1115.834451631675,83.0918278028,608.7054608738868,697.8556210361958,23R/05L,1,0,8,0,0,2,0,0,0,5,2
08-Jan-2021_GMDSI,departure,4.9,09,09,08,1850.9536825808539,491.1719549395564,0,1442.1724586837342,0,709.7835036448448,1141.170178936009,23R/05L,1,0,4,1,0,0,0,2,2,0,0
20-Jan-2021_GMDSI,departure,6.05,10,11,20,1783.8936469609537,312.3085688322256,0,1442.1724586837342,0,793.0457372249411,990.8479097360125,23R/05L,1,0,5,0,1,0,0,0,4,0,0
28-Jan-2021_GMDSI,arrival,1.2833333333333334,15,15,28,653.5672805453642,183.3432998362418,0,101.25371224509999,0,0,653.5672805453642,23R/05L,1,0,2,0,0,0,0,0,0,1,0
04-Jan-2021_RYR8308,departure,9.483333333333333,08,09,04,1976.6230957520772,286.5408750312638,0,1787.5165859181716,83.0918278028,1076.5083780047717,817.0228899445056,23R/05L,1,0,3,1,0,0,0,2,1,0,0
04-Jan-2021_484165,arrival,3.066666666666667,09,09,04,1274.331101716,498.43125892531856,0,863.0351146324243,103.676652407,0,1170.654449309,,-1,0,3,0,0,0,0,0,0,0,2
05-Jan-2021_4258D9,arrival,0.38333333333333336,11,11,05,376.30154677146515,92.79812885237719,0,110.56457021293903,96.615863148,0,279.68568362346514,,-1,0,2,0,0,0,0,0,0,0,2
07-Jan-2021_SWEEP 2,arrival,0.5166666666666667,13,13,07,186.18259969853904,89.84141693982252,0,42.06809632679321,92.5703393038,0,93.61226039473904,,-1,0,3,0,0,0,0,0,0,2,1
04-Jan-2021_BEL7SW,arrival,10.583333333333334,10,10,04,2309.795603932705,719.530599717406,0,2064.072838899073,107.541906653,608.7054608738868,1593.5482364058184,23R/05L,1,0,1,0,0,0,1,0,0,0,1
07-Jan-2021_BEL7SW,arrival,6.283333333333333,10,09,07,2196.884715518782,662.0921454851332,0,1732.2059073941014,101.049188081,0,2095.835527437782,23R/05L,1,0,2,0,0,1,0,0,0,1,1
11-Jan-2021_BEL7SW,arrival,6.066666666666666,10,10,11,2663.8636763633876,664.7882086085392,0,2282.0620775908137,107.541906653,0,2556.321769710388,23R/05L,1,0,1,0,0,0,0,0,0,0,1
14-Jan-2021_BEL7SW,arrival,5.65,10,10,14,1893.6378776833246,676.7532877848566,0,1655.9808281444225,107.541906653,0,1786.0959710303246,23R/05L,1,0,3,0,0,0,0,0,0,2,1
16-Jan-2021_BEL7SW,arrival,7.633333333333334,10,10,16,2060.2226680798817,656.8648813970844,0,1627.9399328989014,90.959777885,0,1969.2628901948817,23R/05L,1,0,2,0,0,0,0,0,0,1,1
18-Jan-2021_BEL7SW,arrival,6.133333333333334,10,09,18,2094.787004454282,654.8406734200771,0,1681.0162830631014,104.792093998,0,1989.994910456282,23R/05L,1,0,3,0,0,0,0,0,0,0,3
21-Jan-2021_BEL7SW,arrival,4.45,10,10,21,1749.2134861711875,567.4322541299725,0,1204.5931143845496,103.676652407,0,1645.5368337641876,23R/05L,1,0,3,0,0,0,0,0,0,0,3
23-Jan-2021_BEL7SW,arrival,19.2,11,10,23,3040.693270652618,699.8878742718036,0,2830.5556440484934,101.049188081,976.1372489276913,1963.5068336439267,23R/05L,1,0,14,0,0,0,1,0,0,4,5
25-Jan-2021_BEL7SW,arrival,3.2666666666666666,10,10,25,1095.6462056258233,342.6119552119882,0,658.0452017247885,103.676652407,0,991.9695532188233,,-1,0,4,0,0,0,0,0,0,0,4
28-Jan-2021_BEL7SW,arrival,3.9,10,10,28,1749.2134861711875,567.4322541299725,0,1204.5931143845496,103.676652407,0,1645.5368337641876,23R/05L,1,0,1,0,0,0,0,0,0,0,1
30-Jan-2021_BEL7SW,arrival,6.15,10,10,30,1578.6329092451183,443.2717003070753,0,1338.187161006975,103.676652407,608.7054608738868,866.2507959642317,23R/05L,1,0,3,0,0,0,0,0,0,0,2
01-Feb-2021_BEL7SW,arrival,5.0,10,10,01,2166.6408379218055,719.39179228881,0,1905.1558717533728,90.959777885,608.7054608738868,1466.9755991629186,23R/05L,1,0,2,0,0,0,0,0,0,0,2
04-Jan-2021_EZY41GD,arrival,2.9833333333333334,10,10,04,964.6581197950112,508.2363230820606,0,721.1908265678505,71.1519727783,0,893.5061470167112,23R/05L,1,0,2,0,0,0,0,0,0,0,2
04-Jan-2021_EZY73WB,arrival,4.316666666666666,10,10,04,1479.4726084568824,363.5287616838547,0,1227.469597158975,83.4322277087,608.7054608738868,787.3349198742958,23R/05L,1,0,2,0,0,0,0,0,0,0,1
04-Jan-2021_TOM174,departure,12.25,10,10,04,2474.651312791746,452.043030134265,0,2279.731463001046,120.216071857,1014.0460966443912,1340.389144290355,23R/05L,1,0,4,0,1,0,0,0,2,0,0
04-Jan-2021_BEL2174,departure,17.55,11,11,04,3443.4913607812537,691.8975672840943,0,2885.206636698994,107.541906653,1014.0460966443912,2321.9033574838627,23R/05L,1,0,6,1,2,0,0,1,1,0,0
07-Jan-2021_BEL2174,departure,12.783333333333333,11,11,07,3144.650427043196,866.9140606900662,0,2642.4744600346025,101.049188081,974.8760264943767,2068.7252124678193,23R/05L,1,0,3,1,0,0,0,1,2,0,0
11-Jan-2021_BEL2174,departure,13.816666666666666,10,11,11,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,3,1,1,0,0,1,1,0,0
14-Jan-2021_BEL2174,departure,11.9,11,11,14,2494.3639626020035,693.9892275367167,0,1853.2604312608848,107.541906653,0,2386.8220559490037,23R/05L,1,0,3,0,0,0,0,1,2,0,0
16-Jan-2021_BEL2174,departure,24.1,12,12,16,2341.672741968969,772.4909908692946,0,1905.1558717533733,90.959777885,0,2250.7129640839694,23R/05L,1,0,7,0,2,0,0,2,3,0,0
18-Jan-2021_BEL2174,departure,9.116666666666667,11,11,18,2237.781075064205,892.2795170015547,0,1958.2322219175733,104.792093998,0,2132.9889810662053,23R/05L,1,0,4,0,2,0,0,0,3,0,0
21-Jan-2021_BEL2174,departure,10.7,11,11,21,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,2,0,1,0,0,0,2,0,0
23-Jan-2021_BEL2174,departure,25.616666666666667,12,12,23,2871.1646525258884,728.6985006477767,0,2642.4744600346025,101.049188081,974.8760264943767,1795.2394379505117,23R/05L,1,0,12,3,4,0,0,6,5,0,0
25-Jan-2021_BEL2174,departure,9.35,11,11,25,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,6,0,0,0,0,1,4,0,0
28-Jan-2021_BEL2174,departure,16.266666666666666,10,11,28,2150.3695031727643,606.8064603727108,0,1683.1099936591693,103.676652407,793.0457372249411,1253.6471135408233,23R/05L,1,0,1,0,1,0,0,1,0,0,0
30-Jan-2021_BEL2174,departure,8.05,11,11,30,2014.4785294102164,523.666538050557,0,1699.7982919307617,103.676652407,0,1910.8018770032163,23R/05L,1,0,5,0,0,0,0,2,3,0,0
01-Feb-2021_BEL2174,departure,6.433333333333334,11,11,01,2305.004512564759,481.99951685024985,0,2062.6311365378456,0,793.0457372249411,1511.9587753398177,23R/05L,1,0,5,0,0,0,0,2,2,0,0
04-Jan-2021_EZY14XH,departure,9.766666666666667,11,11,04,2328.671865260841,457.31162655816615,0,2192.225287190941,83.4322277087,1014.0460966443912,1231.19354090775,23R/05L,1,0,4,3,4,0,0,2,2,0,0
04-Jan-2021_RYR1KJ,arrival,4.583333333333333,11,11,04,1455.9118758165826,361.2980185436147,0,1169.8033190408748,91.6845157884,608.7054608738868,755.5218991542959,23R/05L,1,0,5,0,0,3,1,0,0,4,1
04-Jan-2021_EXS87D,arrival,40.016666666666666,12,11,04,3937.3012785891747,802.0451248075915,0,909.6949323572975,230.655467833,1634.5800885835913,2072.0657221725833,,-1,0,4,0,0,1,4,0,0,0,1
13-Jan-2021_EXS87D,arrival,33.36666666666667,11,10,13,4978.454155354279,1523.6351809860487,0,974.6781971315722,211.650651997,1317.2456923341124,3449.5578110231663,,-1,0,2,0,0,1,2,0,0,0,2
17-Jan-2021_EXS87D,arrival,35.43333333333333,10,09,17,5170.606502810009,1259.7052482265185,0,1544.7236632072065,162.2603180877,1754.6154274794108,3253.730757242898,,-1,0,3,0,0,0,0,0,0,0,1
22-Jan-2021_EXS87D,departure,24.483333333333334,11,11,22,4250.731632347009,889.973564402762,0,1760.4337773556026,68.0426694591,1826.6017585018524,2356.0872043860563,,-1,0,4,0,2,0,0,0,4,0,0
04-Jan-2021_HFM703P,arrival,6.5,11,11,04,1874.254121004836,416.4679032871934,0,1628.4977467547692,104.571349969,804.7938166378009,964.888954398035,23R/05L,1,0,4,0,0,0,1,0,0,1,3
06-Jan-2021_HFM703P,departure,11.866666666666667,09,09,06,2359.290328402554,508.2164742606393,0,1955.2570483890718,104.571349969,776.2808037692365,1478.4381746643176,23R/05L,1,0,2,0,0,0,0,1,1,0,0
04-Jan-2021_RYR3248,departure,9.8,12,12,04,1755.3266102320338,373.3497652442329,0,1531.4144499646616,91.6845157884,0,1663.6420944436338,23R/05L,1,0,6,0,1,0,0,1,3,0,0
04-Jan-2021_EZY9002,arrival,4.45,12,12,04,936.5097576745967,402.17704431697587,0,697.5751892190701,112.201789352,0,824.3079683225967,23R/05L,1,0,2,0,0,1,0,0,0,1,1
04-Jan-2021_EZY9003,arrival,2.6166666666666667,13,12,04,961.0459777164967,406.9938406744663,0,760.8836628780701,73.4295357349,0,887.6164419815967,23R/05L,1,0,1,0,0,0,0,0,0,0,1
28-Jan-2021_EZY9003,departure,11.383333333333333,08,08,28,2965.9544589659154,656.1189185388345,0,2708.764972839908,112.201789352,1964.4580937303135,889.2945758836017,23R/05L,1,0,2,0,1,0,0,0,2,0,0
04-Jan-2021_RYR60WR,arrival,1.7833333333333334,13,13,04,795.656296587947,410.55327322878065,0,615.2101087106505,0,0,795.656296587947,23R/05L,1,0,4,0,0,0,0,0,0,2,2
04-Jan-2021_EXS92L,departure,10.233333333333333,13,13,04,2265.834501308729,350.5704003363054,0,1974.1726011000237,0,1014.0460966443912,1251.788404664338,23R/05L,1,0,3,1,3,0,0,1,2,0,0
05-Jan-2021_EXS92L,arrival,34.9,10,09,05,5057.75562666718,1188.543107079594,0,1648.9896377024063,172.34972828370002,1793.7854976294252,3091.620400754055,,-1,0,2,0,0,2,3,0,0,0,2
08-Jan-2021_EXS92L,arrival,38.3,09,08,08,5012.490196152995,1296.8323034337266,0,1474.3710914332062,169.0918575401,1754.6154274794108,3088.782911133484,,-1,0,2,0,0,3,3,0,0,1,0
17-Jan-2021_EXS92L,departure,26.266666666666666,11,12,17,4628.168796713238,928.1100815770727,0,1891.8276487215026,68.8858870922,1568.2178758259106,2991.0650337951274,,-1,0,2,0,1,0,0,0,1,0,0
22-Jan-2021_EXS92L,arrival,32.86666666666667,11,11,22,3737.184512445674,827.2810888240024,0,744.8560915376975,242.07876059,793.0457372249411,2702.060014630733,,-1,0,4,0,0,0,1,0,0,0,3
04-Jan-2021_VLG75DW,arrival,2.75,13,13,04,973.4951834635015,318.1942646260688,0,707.7424408770243,83.0918278028,0,890.4033556607014,23R/05L,1,0,3,0,0,1,0,0,0,2,1
04-Jan-2021_RYR4KU,departure,8.433333333333334,13,13,04,1219.9434497453913,456.3137375347502,0,995.2012782431324,88.9090138822,0,1131.0344358631912,23R/05L,1,0,3,0,0,0,0,1,1,0,0
04-Jan-2021_SHT2Q,arrival,2.3,13,13,04,684.9036622107265,262.27665363527797,0,409.9585089122,148.212374195,0,536.6912880157265,23R/05L,1,0,3,0,0,2,1,0,0,2,1
05-Jan-2021_SHT2Q,arrival,2.1666666666666665,13,13,05,684.9036622107265,262.27665363527797,0,409.9585089122,148.212374195,0,536.6912880157265,23R/05L,1,0,3,0,0,0,0,0,0,1,2
07-Jan-2021_SHT2Q,arrival,4.433333333333334,13,13,07,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,4,0,0,2,0,0,0,3,1
08-Jan-2021_SHT2Q,arrival,2.216666666666667,13,13,08,698.8401451585265,182.87733030819962,0,409.9585089122,162.1488571428,0,536.6912880157265,23R/05L,1,0,3,0,0,0,0,0,0,2,0
09-Jan-2021_SHT2Q,arrival,4.0,13,13,09,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,5,0,0,1,0,0,0,4,0
10-Jan-2021_SHT2Q,arrival,4.166666666666667,13,13,10,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,1,0,0,1,0,0,0,1,0
11-Jan-2021_SHT2Q,arrival,3.8333333333333335,12,12,11,1621.3154765869979,434.18816187861324,0,1165.5475705102426,148.212374195,806.5635632358426,666.5395391561553,23R/05L,1,0,2,0,0,0,0,0,0,1,1
12-Jan-2021_SHT2Q,arrival,3.85,13,13,12,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,3,0,0,0,0,0,0,0,2
13-Jan-2021_SHT2Q,arrival,4.416666666666667,12,12,13,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,1,0,0,0,0,0,0,0,1
04-Jan-2021_NJE310E,departure,5.033333333333333,13,14,04,1497.3758356792002,221.13902862291212,0,1199.6034488994912,0,1014.0460966443912,483.329739034809,23R/05L,1,0,2,1,0,0,0,2,0,0,0
04-Jan-2021_EZY1919,departure,7.833333333333333,14,15,04,1755.3266102320338,373.3497652442329,0,1531.4144499646616,91.6845157884,0,1663.6420944436338,23R/05L,1,0,4,2,0,0,0,2,0,0,0
04-Jan-2021_VLG87DG,departure,9.25,14,15,04,2216.6963198276408,456.57772474977367,0,2080.590141663641,83.0918278028,1014.0460966443912,1119.5583953804498,23R/05L,1,0,3,2,0,0,0,2,0,0,0
04-Jan-2021_RYR8PN,arrival,3.9166666666666665,15,15,04,1389.6529097128825,360.97157655861815,0,1115.834451631675,83.0918278028,608.7054608738868,697.8556210361958,23R/05L,1,0,2,0,0,0,1,0,0,1,1
04-Jan-2021_RYR2604,departure,9.216666666666667,16,16,04,1267.568921648391,458.6693850023961,0,1048.6439362255323,83.0918278028,0,1184.477093845591,23R/05L,1,0,2,0,0,0,0,1,0,0,0
04-Jan-2021_RYR7VR,departure,9.433333333333334,16,16,04,1804.7406002704338,373.52511486042295,0,1589.0807280827617,83.4322277087,0,1721.308372561734,23R/05L,1,0,3,1,2,0,0,2,0,0,0
04-Jan-2021_48415F,arrival,3.533333333333333,16,16,04,1449.3947435689086,478.14055692430804,0,1179.8709182951852,120.216071857,0,1329.1786717119085,,-1,0,3,0,0,0,0,0,0,2,0
04-Jan-2021_RYR3235,arrival,3.3333333333333335,16,16,04,1455.9118758165826,361.2980185436147,0,1169.8033190408748,91.6845157884,608.7054608738868,755.5218991542959,23R/05L,1,0,3,0,0,2,1,0,0,2,1
04-Jan-2021_SWT800P,arrival,16.4,16,16,04,2148.280571081233,479.361280975938,0,1896.6144178376007,113.485294863,608.7054608738868,1426.0898153443463,23R/05L,1,0,3,0,0,2,2,0,0,2,1
05-Jan-2021_NPT5NA,departure,11.716666666666667,18,18,05,2936.049319433746,454.6231735841162,0,2717.748215637521,113.485294863,1537.7696707698683,1284.7943538008776,23R/05L,1,0,2,0,1,0,0,0,2,0,0
06-Jan-2021_NPT5NA,arrival,5.116666666666666,16,16,06,2148.280571081233,479.361280975938,0,1896.6144178376007,113.485294863,608.7054608738868,1426.0898153443463,23R/05L,1,0,4,0,0,0,0,0,0,2,2
07-Jan-2021_NPT5NA,arrival,5.183333333333334,16,16,07,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,1,0,0,0,0,0,0,0,0
11-Jan-2021_NPT5NA,arrival,5.783333333333333,16,16,11,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,3,0,0,0,0,0,0,1,2
12-Jan-2021_NPT5NA,arrival,5.516666666666667,16,16,12,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,2,0,0,0,1,0,0,0,2
13-Jan-2021_NPT5NA,arrival,6.216666666666667,16,16,13,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,0,0,0,0,0,0,0,0,0
14-Jan-2021_NPT5NA,arrival,5.2,16,16,14,1732.1228448318523,436.58396904338866,0,1488.5224070829502,113.485294863,0,1618.6375499688522,23R/05L,1,0,4,0,0,0,1,0,0,1,3
18-Jan-2021_NPT5NA,arrival,5.183333333333334,16,16,18,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,5,0,0,0,0,0,0,1,4
19-Jan-2021_NPT5NA,arrival,15.666666666666666,16,16,19,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,4,0,0,0,2,0,0,1,3
20-Jan-2021_NPT5NA,arrival,13.816666666666666,16,16,20,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,3,0,0,0,1,0,0,0,3
21-Jan-2021_NPT5NA,arrival,8.583333333333334,16,16,21,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,1,0,0,0,1,0,0,0,0
25-Jan-2021_NPT5NA,arrival,5.183333333333334,16,16,25,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,1,0,0,0,0,0,0,0,1
26-Jan-2021_NPT5NA,arrival,4.816666666666666,16,16,26,2502.348643511915,424.61888986707135,0,2114.6036565293416,113.485294863,0,2388.863348648915,23R/05L,1,0,2,0,0,0,0,0,0,0,1
27-Jan-2021_NPT5NA,arrival,19.2,16,16,27,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,2,0,0,1,0,0,0,0,2
28-Jan-2021_NPT5NA,arrival,9.983333333333333,16,16,28,2041.8624012393097,416.83437008421237,0,1619.3984789831293,113.485294863,0,1928.3771063763097,23R/05L,1,0,2,0,0,1,0,0,0,2,0
01-Feb-2021_NPT5NA,arrival,4.683333333333334,16,16,01,2262.770757330983,536.4789580820051,0,1619.3984789831293,113.485294863,691.7490631060778,1457.5363993619053,23R/05L,1,0,3,0,0,0,0,0,0,1,2
04-Jan-2021_FDX5203,departure,13.866666666666667,20,21,04,2622.541272198046,453.07337397153094,0,2380.7579896425214,97.6252199104,1014.0460966443912,1510.8699556432548,23R/05L,1,0,4,1,1,0,0,1,2,0,0
05-Jan-2021_FDX5203,departure,49.06666666666667,20,21,05,2622.541272198046,453.07337397153094,0,2380.7579896425214,97.6252199104,1014.0460966443912,1510.8699556432548,23R/05L,1,0,4,0,0,0,0,1,1,0,0
06-Jan-2021_FDX5203,departure,16.366666666666667,20,21,06,2507.663646721816,487.8791564213429,0,2192.67680562863,97.6252199104,974.8760264943767,1435.162400317039,23R/05L,1,0,2,0,1,0,0,1,1,0,0
07-Jan-2021_FDX5203,departure,10.5,21,21,07,2507.663646721816,487.8791564213429,0,2192.67680562863,97.6252199104,974.8760264943767,1435.162400317039,23R/05L,1,0,0,0,0,0,0,0,0,0,0
11-Jan-2021_FDX5203,departure,30.2,20,21,11,2507.663646721816,487.8791564213429,0,2192.67680562863,97.6252199104,974.8760264943767,1435.162400317039,23R/05L,1,0,3,0,0,0,0,1,1,0,0
12-Jan-2021_FDX5203,departure,12.35,20,21,12,2970.5765565570837,619.2444763385337,0,2192.67680562863,97.6252199104,1487.1711718053893,1385.7801648412942,23R/05L,1,0,1,0,0,0,0,0,0,0,0
13-Jan-2021_FDX5203,departure,11.316666666666666,22,22,13,2562.1918506739157,486.6869565044835,0,2192.67680562863,97.6252199104,974.8760264943767,1489.690604269139,23R/05L,1,0,0,0,0,0,0,0,0,0,0
14-Jan-2021_FDX5203,departure,12.8,21,21,14,2622.541272198046,453.07337397153094,0,2380.7579896425214,97.6252199104,1014.0460966443912,1510.8699556432548,23R/05L,1,0,1,0,0,0,0,0,1,0,0
18-Jan-2021_FDX5203,departure,31.25,20,21,18,2507.663646721816,487.8791564213429,0,2192.67680562863,97.6252199104,974.8760264943767,1435.162400317039,23R/05L,1,0,3,0,0,0,0,0,3,0,0
19-Jan-2021_FDX5203,departure,39.766666666666666,20,21,19,2234.500980970187,452.4267845959415,0,1904.5470244947953,97.6252199104,793.0457372249411,1343.8300238348456,23R/05L,1,0,3,0,1,0,0,1,1,0,0
